User ID,Age,Gender,Location,Order Count,Total Spent,First Order Date,Last Order Date,Product Category
845,27.82186333574496,M,Chicago,4,19.38415471984593,1970-01-01 00:00:01.690871960,1970-05-16 00:00:01.690871960,Apparel
846,23.286247395310085,M,Los Angeles,3,40.34716242534021,1970-01-01 00:00:01.649144252,1970-01-19 00:00:01.649144252,Apparel
847,24.458885043705703,M,New York,2,83.39212929128591,1970-01-01 00:00:01.655739020,1970-09-02 00:00:01.655739020,Apparel
848,35.503544269017056,F,Chicago,1,27.66766602504622,1970-01-01 00:00:01.658109494,1970-10-17 00:00:01.658109494,Apparel
849,40.96794350349694,F,New York,3,35.15257375963093,1970-01-01 00:00:01.669973729,1970-10-11 00:00:01.669973729,Apparel
850,22.469399879898532,F,Phoenix,1,66.78764209049201,1970-01-01 00:00:01.644679434,1970-10-02 00:00:01.644679434,Homeware
851,25.87841831882978,M,Los Angeles,0,37.291976261060164,1970-01-01 00:00:01.698796691,1970-10-07 00:00:01.698796691,Apparel
852,30.0263059691016,M,Los Angeles,2,61.36483996992902,1970-01-01 00:00:01.700031020,1970-04-06 00:00:01.700031020,Accessories
853,29.610429644261938,F,Houston,2,64.82321611097383,1970-01-01 00:00:01.668673825,1970-07-01 00:00:01.668673825,Apparel
854,23.001216177085954,F,Los Angeles,7,46.227720539150155,1970-01-01 00:00:01.681705175,1970-03-17 00:00:01.681705175,Apparel
855,23.513480198279748,F,Los Angeles,1,58.91269816545745,1970-01-01 00:00:01.668882919,1970-06-14 00:00:01.668882919,Apparel
856,20.647715668457554,F,Phoenix,4,43.003056710314766,1970-01-01 00:00:01.657898029,1970-02-25 00:00:01.657898029,Apparel
857,29.48855475477022,M,Chicago,0,50.10468992648467,1970-01-01 00:00:01.707291015,1970-12-19 00:00:01.707291015,Homeware
858,21.790870706085258,M,Houston,1,22.134459986736744,1970-01-01 00:00:01.671598500,1970-02-19 00:00:01.671598500,Homeware
859,25.07757043826927,M,Los Angeles,3,51.49230161396795,1970-01-01 00:00:01.689773261,1970-03-20 00:00:01.689773261,Accessories
860,24.77873689504745,F,Chicago,2,64.50827244954169,1970-01-01 00:00:01.680399348,1970-08-30 00:00:01.680399348,Apparel
861,40.77426500907285,M,Phoenix,4,72.5754578357641,1970-01-01 00:00:01.701229140,1970-09-02 00:00:01.701229140,Apparel
862,22.43637002353602,F,Los Angeles,4,71.09361284812417,1970-01-01 00:00:01.707200984,1970-05-26 00:00:01.707200984,Accessories
863,37.47112289098407,M,New York,4,56.558355116749695,1970-01-01 00:00:01.649191192,1970-10-11 00:00:01.649191192,Homeware
864,26.082063165114754,F,Phoenix,2,39.77388502220776,1970-01-01 00:00:01.689322738,1970-06-11 00:00:01.689322738,Homeware
865,28.232409037481148,F,Houston,1,75.306021129059,1970-01-01 00:00:01.696272042,1970-01-26 00:00:01.696272042,Homeware
866,35.00610662200181,F,Los Angeles,0,105.57069532899442,1970-01-01 00:00:01.703863257,1970-06-16 00:00:01.703863257,Homeware
867,28.790226665912513,M,New York,2,78.02026194256136,1970-01-01 00:00:01.656891233,1970-01-05 00:00:01.656891233,Apparel
868,31.32003541471459,F,Houston,2,55.348627751549195,1970-01-01 00:00:01.647295812,1970-08-17 00:00:01.647295812,Accessories
869,29.721087006776948,M,Los Angeles,4,41.97913275357958,1970-01-01 00:00:01.667008251,1970-02-23 00:00:01.667008251,Homeware
870,27.57915042057864,M,New York,3,87.15426153554735,1970-01-01 00:00:01.688489643,1970-08-18 00:00:01.688489643,Apparel
871,29.958718154656005,M,Los Angeles,1,58.84503666323814,1970-01-01 00:00:01.699605167,1970-01-15 00:00:01.699605167,Accessories
872,29.314234015943907,F,Houston,3,85.21059657611154,1970-01-01 00:00:01.699871847,1970-07-21 00:00:01.699871847,Apparel
873,28.743143617050876,F,Houston,4,52.28642542053143,1970-01-01 00:00:01.690412561,1970-08-20 00:00:01.690412561,Apparel
874,36.9803785270752,F,Houston,2,72.14063262247302,1970-01-01 00:00:01.670313430,1970-01-17 00:00:01.670313430,Apparel
875,33.403973344473606,F,Phoenix,1,18.281484198776532,1970-01-01 00:00:01.649980513,1970-12-12 00:00:01.649980513,Accessories
876,26.79148936072668,M,Chicago,1,32.037377857961914,1970-01-01 00:00:01.656551938,1970-01-19 00:00:01.656551938,Apparel
877,26.716224118751715,F,Chicago,1,28.97707753848748,1970-01-01 00:00:01.694959089,1970-10-15 00:00:01.694959089,Apparel
878,28.424535324474597,F,Houston,0,91.32761628047037,1970-01-01 00:00:01.674500931,1970-10-31 00:00:01.674500931,Homeware
879,21.42012560043225,M,New York,1,150.08473488578605,1970-01-01 00:00:01.647831250,1970-04-18 00:00:01.647831250,Homeware
880,27.67968356598798,M,New York,1,38.562413072211655,1970-01-01 00:00:01.670369957,1970-12-18 00:00:01.670369957,Apparel
881,24.642495149095772,M,Los Angeles,1,53.66074087286595,1970-01-01 00:00:01.700044365,1970-07-05 00:00:01.700044365,Homeware
882,16.224005506040676,F,Chicago,1,22.30384606815424,1970-01-01 00:00:01.665039177,1970-04-27 00:00:01.665039177,Homeware
883,32.330680750161775,M,Phoenix,2,46.069277481994945,1970-01-01 00:00:01.647059525,1970-01-09 00:00:01.647059525,Apparel
884,24.690584280579046,M,Chicago,2,42.22039937779936,1970-01-01 00:00:01.664078012,1970-08-25 00:00:01.664078012,Apparel
885,37.625517205529725,F,Phoenix,1,48.13349411113518,1970-01-01 00:00:01.663384459,1970-04-21 00:00:01.663384459,Accessories
886,30.74162034142989,F,New York,1,46.76615865652913,1970-01-01 00:00:01.653108220,1970-04-01 00:00:01.653108220,Apparel
887,21.853509493727366,F,Chicago,2,62.52305641603362,1970-01-01 00:00:01.667732855,1970-05-18 00:00:01.667732855,Apparel
888,27.51381277191354,F,New York,3,68.38492703028211,1970-01-01 00:00:01.684969558,1970-09-05 00:00:01.684969558,Apparel
889,35.325005928118685,M,Phoenix,2,18.059481923733284,1970-01-01 00:00:01.658062414,1970-04-29 00:00:01.658062414,Apparel
890,29.462445023979477,F,Los Angeles,2,30.744586008484635,1970-01-01 00:00:01.649114461,1970-12-19 00:00:01.649114461,Accessories
891,31.202345212052023,M,Houston,0,42.70503202175408,1970-01-01 00:00:01.654738069,1970-07-02 00:00:01.654738069,Apparel
892,30.56114580608831,M,Houston,3,27.64036000715972,1970-01-01 00:00:01.685651617,1970-07-17 00:00:01.685651617,Accessories
893,25.856313020609214,F,New York,2,40.97537072673747,1970-01-01 00:00:01.671931262,1970-12-24 00:00:01.671931262,Apparel
894,23.13146749582164,M,Chicago,0,40.157260205597176,1970-01-01 00:00:01.685220421,1970-12-25 00:00:01.685220421,Apparel
895,36.510807857418065,M,Chicago,3,37.74756118420673,1970-01-01 00:00:01.696844921,1970-12-11 00:00:01.696844921,Accessories
896,23.455749563433486,M,Los Angeles,1,48.501114746130895,1970-01-01 00:00:01.663997107,1970-01-06 00:00:01.663997107,Apparel
897,39.994046583742346,F,Los Angeles,5,48.902698271024086,1970-01-01 00:00:01.670556102,1970-11-07 00:00:01.670556102,Accessories
898,33.330907166676575,M,Chicago,1,79.80276576594828,1970-01-01 00:00:01.681092005,1970-05-10 00:00:01.681092005,Apparel
899,24.256058964278196,M,Los Angeles,1,87.1759307985384,1970-01-01 00:00:01.677126213,1970-08-29 00:00:01.677126213,Apparel
900,32.96357809752326,F,Houston,0,68.89040382531626,1970-01-01 00:00:01.648878480,1970-07-07 00:00:01.648878480,Apparel
901,23.552691230806904,M,Chicago,1,27.262301709329282,1970-01-01 00:00:01.655186750,1970-08-04 00:00:01.655186750,Apparel
902,38.7383595377526,M,Phoenix,6,44.80734487786545,1970-01-01 00:00:01.667158605,1970-12-22 00:00:01.667158605,Accessories
903,32.12795130014924,F,New York,1,71.09384625614081,1970-01-01 00:00:01.684185199,1970-01-25 00:00:01.684185199,Accessories
904,22.16193854941079,M,Houston,1,39.981043417500004,1970-01-01 00:00:01.648647290,1970-12-02 00:00:01.648647290,Accessories
905,30.346703113767273,M,Houston,2,50.03993463357524,1970-01-01 00:00:01.646375367,1970-05-25 00:00:01.646375367,Homeware
906,39.55938280698115,M,Chicago,1,73.56623280383802,1970-01-01 00:00:01.661319062,1970-04-08 00:00:01.661319062,Apparel
907,28.83940907872,F,Houston,2,64.57289980931489,1970-01-01 00:00:01.689040551,1970-01-09 00:00:01.689040551,Apparel
908,28.7738231257596,M,Phoenix,1,47.796099715055675,1970-01-01 00:00:01.700663271,1970-05-14 00:00:01.700663271,Homeware
909,42.05167934086883,M,Chicago,0,54.7018225950908,1970-01-01 00:00:01.646835167,1970-03-10 00:00:01.646835167,Homeware
910,36.798287972523475,M,Chicago,2,40.18724756088548,1970-01-01 00:00:01.697309747,1970-01-18 00:00:01.697309747,Apparel
911,33.59214313096539,M,Chicago,2,65.50204107934185,1970-01-01 00:00:01.700075023,1970-02-28 00:00:01.700075023,Apparel
912,33.37095260458893,M,Los Angeles,5,33.082387672183195,1970-01-01 00:00:01.651680401,1970-02-14 00:00:01.651680401,Homeware
913,34.20864643797637,F,Phoenix,4,100.70831812578612,1970-01-01 00:00:01.690222656,1970-09-08 00:00:01.690222656,Apparel
914,28.64027678320218,F,Chicago,4,52.96254742154091,1970-01-01 00:00:01.658228670,1970-10-06 00:00:01.658228670,Homeware
915,36.70046806759179,F,Chicago,4,38.40248193893806,1970-01-01 00:00:01.649326067,1970-06-18 00:00:01.649326067,Accessories
916,21.309272593213286,F,Houston,3,70.23468958355983,1970-01-01 00:00:01.706256907,1970-04-28 00:00:01.706256907,Apparel
917,33.53103850095751,M,Chicago,1,65.97870609096783,1970-01-01 00:00:01.654191527,1970-04-17 00:00:01.654191527,Accessories
918,27.521709919705785,M,Phoenix,0,64.66101341517167,1970-01-01 00:00:01.682969885,1970-07-29 00:00:01.682969885,Apparel
919,26.410784452133868,F,Phoenix,5,23.42735146868406,1970-01-01 00:00:01.707482525,1970-01-28 00:00:01.707482525,Homeware
920,32.791196438474216,F,New York,3,35.19594220137158,1970-01-01 00:00:01.705404983,1970-02-25 00:00:01.705404983,Apparel
921,23.484956205652097,F,Phoenix,3,116.09681425728444,1970-01-01 00:00:01.706900556,1970-07-26 00:00:01.706900556,Accessories
922,32.92250640372053,M,Chicago,2,77.44767862639284,1970-01-01 00:00:01.702376553,1970-10-10 00:00:01.702376553,Accessories
923,32.01107291507997,M,New York,2,83.53468060086708,1970-01-01 00:00:01.686459748,1970-12-01 00:00:01.686459748,Apparel
924,24.210816428728243,M,Los Angeles,3,126.75060877157111,1970-01-01 00:00:01.679479367,1970-09-18 00:00:01.679479367,Apparel
925,30.512729863924058,M,Chicago,1,70.5431025775697,1970-01-01 00:00:01.670548493,1970-01-27 00:00:01.670548493,Homeware
926,31.12628191687938,F,Chicago,2,86.10226418348417,1970-01-01 00:00:01.697625901,1970-05-15 00:00:01.697625901,Homeware
927,25.78126204201972,F,New York,5,56.15207690173175,1970-01-01 00:00:01.689812130,1970-09-12 00:00:01.689812130,Apparel
928,17.811818031091775,F,Chicago,1,81.70416108904993,1970-01-01 00:00:01.645232737,1970-04-09 00:00:01.645232737,Accessories
929,32.665786614299925,F,Phoenix,1,53.42883659372404,1970-01-01 00:00:01.681587358,1970-08-07 00:00:01.681587358,Accessories
930,27.981677268931865,F,Phoenix,1,78.99807254400238,1970-01-01 00:00:01.698967914,1970-07-19 00:00:01.698967914,Accessories
931,33.90335345211485,M,New York,2,38.92981299259258,1970-01-01 00:00:01.691070999,1970-08-25 00:00:01.691070999,Apparel
932,34.03257979121644,M,New York,1,115.74332687473316,1970-01-01 00:00:01.680462429,1970-05-17 00:00:01.680462429,Homeware
933,31.476533011048268,M,New York,6,49.47866164194398,1970-01-01 00:00:01.703661123,1970-10-12 00:00:01.703661123,Apparel
934,30.325333541927993,F,Chicago,1,23.335520374336117,1970-01-01 00:00:01.656506938,1970-07-25 00:00:01.656506938,Homeware
935,33.4823544892282,F,New York,1,47.85212941280615,1970-01-01 00:00:01.678146047,1970-09-05 00:00:01.678146047,Apparel
936,20.66757252426511,M,Chicago,5,35.39386240403572,1970-01-01 00:00:01.646457510,1970-09-03 00:00:01.646457510,Apparel
937,26.76854642032111,M,Phoenix,2,43.58857267414408,1970-01-01 00:00:01.669893025,1970-10-27 00:00:01.669893025,Apparel
938,21.999147966182854,F,Los Angeles,2,37.76005891909449,1970-01-01 00:00:01.672914794,1970-05-15 00:00:01.672914794,Apparel
939,29.568983913320714,F,Chicago,5,42.95770848256725,1970-01-01 00:00:01.689963937,1970-06-27 00:00:01.689963937,Homeware
940,31.197841177320978,M,Los Angeles,0,29.263253096715243,1970-01-01 00:00:01.666835348,1970-03-22 00:00:01.666835348,Apparel
941,32.08092430212613,M,Los Angeles,3,170.9099752025458,1970-01-01 00:00:01.669415020,1970-07-01 00:00:01.669415020,Homeware
942,20.203270482766314,F,New York,3,44.84242891554057,1970-01-01 00:00:01.680057003,1970-06-15 00:00:01.680057003,Apparel
943,26.399345017137424,M,Los Angeles,1,28.663587391896094,1970-01-01 00:00:01.691302568,1970-08-14 00:00:01.691302568,Homeware
944,34.307986666983325,M,Houston,3,47.35708765418191,1970-01-01 00:00:01.656639803,1970-05-08 00:00:01.656639803,Apparel
945,33.23766554551441,F,Los Angeles,1,45.541285195490815,1970-01-01 00:00:01.695986362,1970-01-19 00:00:01.695986362,Apparel
946,32.66514292972788,F,New York,3,47.91021958907485,1970-01-01 00:00:01.687587699,1970-06-01 00:00:01.687587699,Homeware
947,32.61219164299839,M,Chicago,2,62.52437212480496,1970-01-01 00:00:01.677647653,1970-01-02 00:00:01.677647653,Homeware
948,31.69109206247536,F,Phoenix,2,121.78108722467134,1970-01-01 00:00:01.682627143,1970-11-02 00:00:01.682627143,Apparel
949,30.46171220387596,F,New York,3,43.13527791186941,1970-01-01 00:00:01.648482092,1970-03-26 00:00:01.648482092,Apparel
950,37.0001222523442,F,Houston,1,78.82422021127229,1970-01-01 00:00:01.695406262,1970-12-18 00:00:01.695406262,Apparel
951,29.374722012787746,F,New York,2,33.22796420286541,1970-01-01 00:00:01.688262795,1970-10-08 00:00:01.688262795,Apparel
952,36.00334626823317,M,Chicago,1,82.24326727971699,1970-01-01 00:00:01.697449707,1970-04-25 00:00:01.697449707,Apparel
953,33.85348609829361,M,Houston,0,114.4483012737556,1970-01-01 00:00:01.650511041,1970-05-03 00:00:01.650511041,Accessories
954,19.110033836971276,F,Los Angeles,2,59.62573189288209,1970-01-01 00:00:01.678489798,1970-11-06 00:00:01.678489798,Apparel
955,31.69094475835094,M,Houston,2,44.197890397134856,1970-01-01 00:00:01.646316345,1970-07-24 00:00:01.646316345,Homeware
956,30.738171992142703,F,Houston,2,127.85357010400766,1970-01-01 00:00:01.659424483,1970-02-24 00:00:01.659424483,Accessories
957,28.566656374892403,M,Houston,1,42.780835810457575,1970-01-01 00:00:01.656452233,1970-06-04 00:00:01.656452233,Apparel
958,24.29501624289865,M,Los Angeles,1,96.62698200973615,1970-01-01 00:00:01.697577314,1970-01-19 00:00:01.697577314,Apparel
959,37.97786867229503,M,Phoenix,2,69.0430534638772,1970-01-01 00:00:01.660101339,1970-12-18 00:00:01.660101339,Apparel
960,24.592174688723354,F,Phoenix,2,26.67955138834766,1970-01-01 00:00:01.703728335,1970-07-21 00:00:01.703728335,Apparel
961,34.65290523243095,F,Los Angeles,1,27.25333337925288,1970-01-01 00:00:01.672669136,1970-10-20 00:00:01.672669136,Apparel
962,23.354335176333905,M,Phoenix,2,56.00221265658198,1970-01-01 00:00:01.695612593,1970-11-29 00:00:01.695612593,Homeware
963,26.08804691618659,F,New York,3,78.5233130918725,1970-01-01 00:00:01.705207590,1970-10-21 00:00:01.705207590,Accessories
964,29.52594167292411,F,Chicago,1,36.12075952583428,1970-01-01 00:00:01.700201889,1970-11-15 00:00:01.700201889,Apparel
965,39.92552865310595,M,New York,1,44.96827561354301,1970-01-01 00:00:01.674214294,1970-11-08 00:00:01.674214294,Accessories
966,35.1701990818067,F,Houston,1,26.600275385917254,1970-01-01 00:00:01.696792979,1970-04-02 00:00:01.696792979,Apparel
967,27.451933337711573,M,Los Angeles,2,45.829343290702575,1970-01-01 00:00:01.671329128,1970-04-05 00:00:01.671329128,Accessories
968,31.41108209265604,M,Chicago,2,89.36371341062676,1970-01-01 00:00:01.688363489,1970-07-08 00:00:01.688363489,Apparel
969,38.48384264753298,M,Chicago,0,51.57161030859238,1970-01-01 00:00:01.696720965,1970-05-18 00:00:01.696720965,Homeware
970,25.81545990743964,M,Phoenix,3,25.403936946718037,1970-01-01 00:00:01.673729388,1970-04-06 00:00:01.673729388,Accessories
971,27.089043283912545,F,Chicago,3,68.00949972435001,1970-01-01 00:00:01.686290927,1970-02-14 00:00:01.686290927,Apparel
972,28.738818509260586,F,Houston,1,121.3988430763926,1970-01-01 00:00:01.698996197,1970-11-15 00:00:01.698996197,Apparel
973,26.93835685940395,M,New York,2,76.29435196047551,1970-01-01 00:00:01.650233570,1970-10-03 00:00:01.650233570,Apparel
974,31.329568140240927,F,Phoenix,0,53.1372221323578,1970-01-01 00:00:01.667723472,1970-09-03 00:00:01.667723472,Apparel
975,18.75770488277599,F,Phoenix,1,62.33840312770508,1970-01-01 00:00:01.662011944,1970-05-15 00:00:01.662011944,Apparel
976,33.057257245457684,M,Los Angeles,1,47.59148159119678,1970-01-01 00:00:01.677019285,1970-02-09 00:00:01.677019285,Apparel
977,23.599814655318205,F,Phoenix,4,104.07393814918844,1970-01-01 00:00:01.679619126,1970-10-14 00:00:01.679619126,Homeware
978,25.0388806404804,F,New York,3,96.36905465643798,1970-01-01 00:00:01.670581215,1970-08-31 00:00:01.670581215,Apparel
979,30.550953391802164,M,Phoenix,5,61.45872669501069,1970-01-01 00:00:01.697503050,1970-12-15 00:00:01.697503050,Apparel
980,30.796809075345063,F,Phoenix,2,90.27766951017219,1970-01-01 00:00:01.699777220,1970-11-06 00:00:01.699777220,Accessories
981,30.81817840486288,F,Phoenix,3,81.68694948273081,1970-01-01 00:00:01.689077410,1970-03-23 00:00:01.689077410,Apparel
982,28.54975996420661,M,New York,1,69.15297183713588,1970-01-01 00:00:01.700686189,1970-07-30 00:00:01.700686189,Apparel
983,21.160431202168674,M,Los Angeles,2,147.70941817364044,1970-01-01 00:00:01.647329788,1970-02-15 00:00:01.647329788,Apparel
984,24.38051268354148,M,Houston,3,69.576838191018,1970-01-01 00:00:01.664509091,1970-02-05 00:00:01.664509091,Apparel
985,23.057546246494113,M,Chicago,0,44.39624770650484,1970-01-01 00:00:01.684592346,1970-06-10 00:00:01.684592346,Apparel
986,29.122502776614766,F,Houston,2,30.600145892756878,1970-01-01 00:00:01.649134365,1970-12-02 00:00:01.649134365,Apparel
987,27.47959051602968,M,Chicago,2,166.6209161763929,1970-01-01 00:00:01.658643859,1970-03-29 00:00:01.658643859,Apparel
988,27.57407900172079,M,Houston,0,84.43871701335216,1970-01-01 00:00:01.700253423,1970-11-01 00:00:01.700253423,Homeware
989,32.6506831466194,F,Chicago,2,39.74625502195107,1970-01-01 00:00:01.677177257,1970-06-22 00:00:01.677177257,Apparel
990,34.92311143411076,M,Los Angeles,1,65.31104526259563,1970-01-01 00:00:01.667398504,1970-02-26 00:00:01.667398504,Apparel
991,19.395552606857137,M,Phoenix,3,56.400945381150116,1970-01-01 00:00:01.677325585,1970-12-12 00:00:01.677325585,Apparel
992,26.073742577787215,F,Los Angeles,1,51.50066732023459,1970-01-01 00:00:01.678075621,1970-09-06 00:00:01.678075621,Apparel
993,34.678236060448945,F,New York,1,57.469503549707845,1970-01-01 00:00:01.661743059,1970-05-07 00:00:01.661743059,Apparel
994,24.338688150479022,M,Phoenix,3,80.0588376443622,1970-01-01 00:00:01.666407001,1970-08-02 00:00:01.666407001,Accessories
995,30.39713348966,F,Phoenix,3,94.44200717496592,1970-01-01 00:00:01.694712245,1970-06-18 00:00:01.694712245,Apparel
996,32.62765763701241,M,Houston,1,71.57732461110466,1970-01-01 00:00:01.664508337,1970-03-09 00:00:01.664508337,Apparel
997,29.053609998698178,F,New York,1,72.50905436019441,1970-01-01 00:00:01.670860264,1970-04-09 00:00:01.670860264,Apparel
998,29.294521836436736,M,Los Angeles,0,78.04830825943712,1970-01-01 00:00:01.652369649,1970-02-02 00:00:01.652369649,Homeware
999,29.05315623687341,F,Phoenix,2,28.789861669663132,1970-01-01 00:00:01.656024201,1970-09-17 00:00:01.656024201,Homeware
1000,33.83311425886669,M,Phoenix,1,60.67588844324935,1970-01-01 00:00:01.689966573,1970-08-05 00:00:01.689966573,Accessories
